link_id,baseline_entry_id,source_id,source_doc_title,source_standard_no_canonical,domain,source_role,link_type,target_kind,target_id,target_label,mapping_method,mapping_confidence,evidence_text,content_usability_flag,content_gate_status,human_review_label,gate_status,runtime_status,final_state,runtime_integration,candidate_only,radiation_all_industry_default_blocked,source_hash
PSL-V8_6-00692,PDB-V8_5-0139,PDS-V8_0-0141,危险化学品安全管理条例,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,solid_waste,SUPPORTING_REGULATION_SOURCE,STANDARD_REFERENCE_CONTEXT,SCENARIO,SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER,通用生产经营、一般固废、噪声与基础台账,DOMAIN_MEDIA_SEED,LOW,domain=solid_waste; role=SUPPORTING_REGULATION_SOURCE; title=危险化学品安全管理条例,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,2d8a7b95973722866088a760d242abbea532d4219ad46c14456db376295a9593
PSL-V8_6-00693,PDB-V8_5-0140,PDS-V8_0-0142,危险废物出口核准管理办法,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,hazardous_waste,hazardous_waste,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=hazardous_waste,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,da45fb81f35f6c7862322d8bc908ea151a317105b0b17af775f836bae20a380b
PSL-V8_6-00694,PDB-V8_5-0140,PDS-V8_0-0142,危险废物出口核准管理办法,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCENARIO,SCN_HAZWASTE_STORAGE_TRANSFER,危险废物识别、暂存与转移,DOMAIN_MEDIA_SEED,LOW,domain=hazardous_waste; role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE; title=危险废物出口核准管理办法,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,da45fb81f35f6c7862322d8bc908ea151a317105b0b17af775f836bae20a380b
PSL-V8_6-00695,PDB-V8_5-0140,PDS-V8_0-0142,危险废物出口核准管理办法,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCORE13,S07,固体废物贮存规范情况,ROLE_RULE,MEDIUM,source_role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE -> S07,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,da45fb81f35f6c7862322d8bc908ea151a317105b0b17af775f836bae20a380b
PSL-V8_6-00696,PDB-V8_5-0141,PDS-V8_0-0143,危险废物填埋污染控制标准(GB 18598-2019 代替 GB 18598-2001),GB 18598-2019,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,hazardous_waste,hazardous_waste,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=hazardous_waste,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,6ea2cd44aff04ee3b06dd43c6ba035884755c3bc1e7a14995f3a4b65c4cadd53
PSL-V8_6-00697,PDB-V8_5-0141,PDS-V8_0-0143,危险废物填埋污染控制标准(GB 18598-2019 代替 GB 18598-2001),GB 18598-2019,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCENARIO,SCN_HAZWASTE_STORAGE_TRANSFER,危险废物识别、暂存与转移,DOMAIN_MEDIA_SEED,LOW,domain=hazardous_waste; role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE; title=危险废物填埋污染控制标准(GB 18598-2019 代替 GB 18598-2001),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,6ea2cd44aff04ee3b06dd43c6ba035884755c3bc1e7a14995f3a4b65c4cadd53
PSL-V8_6-00698,PDB-V8_5-0141,PDS-V8_0-0143,危险废物填埋污染控制标准(GB 18598-2019 代替 GB 18598-2001),GB 18598-2019,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCORE13,S07,固体废物贮存规范情况,ROLE_RULE,MEDIUM,source_role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE -> S07,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,6ea2cd44aff04ee3b06dd43c6ba035884755c3bc1e7a14995f3a4b65c4cadd53
PSL-V8_6-00699,PDB-V8_5-0142,PDS-V8_0-0144,危险废物处置工程技术导则 HJ 2042-2014,HJ 2042-2014,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,hazardous_waste,hazardous_waste,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=hazardous_waste,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,a59427cfb8ed89ec3bcc234ff957abf3311fde55b3d31802ea1cef1afa23ca7a
PSL-V8_6-00700,PDB-V8_5-0142,PDS-V8_0-0144,危险废物处置工程技术导则 HJ 2042-2014,HJ 2042-2014,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCENARIO,SCN_HAZWASTE_STORAGE_TRANSFER,危险废物识别、暂存与转移,DOMAIN_MEDIA_SEED,LOW,domain=hazardous_waste; role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE; title=危险废物处置工程技术导则 HJ 2042-2014,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,a59427cfb8ed89ec3bcc234ff957abf3311fde55b3d31802ea1cef1afa23ca7a
PSL-V8_6-00701,PDB-V8_5-0142,PDS-V8_0-0144,危险废物处置工程技术导则 HJ 2042-2014,HJ 2042-2014,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCORE13,S07,固体废物贮存规范情况,ROLE_RULE,MEDIUM,source_role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE -> S07,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,a59427cfb8ed89ec3bcc234ff957abf3311fde55b3d31802ea1cef1afa23ca7a
PSL-V8_6-00702,PDB-V8_5-0143,PDS-V8_0-0145,危险废物收集 贮存 运输技术规范 (HJ 2025-2012),HJ 2025-2012,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,hazardous_waste,hazardous_waste,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=hazardous_waste,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,12d859e68e8c1211ad9c35087ff9307e7cbede46de887f4a7ea42a67aa0187c7
PSL-V8_6-00703,PDB-V8_5-0143,PDS-V8_0-0145,危险废物收集 贮存 运输技术规范 (HJ 2025-2012),HJ 2025-2012,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCENARIO,SCN_HAZWASTE_STORAGE_TRANSFER,危险废物识别、暂存与转移,DOMAIN_MEDIA_SEED,LOW,domain=hazardous_waste; role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE; title=危险废物收集 贮存 运输技术规范 (HJ 2025-2012),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,12d859e68e8c1211ad9c35087ff9307e7cbede46de887f4a7ea42a67aa0187c7
PSL-V8_6-00704,PDB-V8_5-0143,PDS-V8_0-0145,危险废物收集 贮存 运输技术规范 (HJ 2025-2012),HJ 2025-2012,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCORE13,S07,固体废物贮存规范情况,ROLE_RULE,MEDIUM,source_role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE -> S07,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,12d859e68e8c1211ad9c35087ff9307e7cbede46de887f4a7ea42a67aa0187c7
PSL-V8_6-00705,PDB-V8_5-0144,PDS-V8_0-0146,危险废物焚烧污染控制标准(GB 18484-2020),GB 18484-2020,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,hazardous_waste,hazardous_waste,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=hazardous_waste,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,5f7431684440b4aafcacd1a956819f7579c60a0b74e766aa2294df6a3d3e9345
PSL-V8_6-00706,PDB-V8_5-0144,PDS-V8_0-0146,危险废物焚烧污染控制标准(GB 18484-2020),GB 18484-2020,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCENARIO,SCN_HAZWASTE_STORAGE_TRANSFER,危险废物识别、暂存与转移,DOMAIN_MEDIA_SEED,LOW,domain=hazardous_waste; role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE; title=危险废物焚烧污染控制标准(GB 18484-2020),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,5f7431684440b4aafcacd1a956819f7579c60a0b74e766aa2294df6a3d3e9345
PSL-V8_6-00707,PDB-V8_5-0144,PDS-V8_0-0146,危险废物焚烧污染控制标准(GB 18484-2020),GB 18484-2020,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCORE13,S07,固体废物贮存规范情况,ROLE_RULE,MEDIUM,source_role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE -> S07,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,5f7431684440b4aafcacd1a956819f7579c60a0b74e766aa2294df6a3d3e9345
PSL-V8_6-00708,PDB-V8_5-0145,PDS-V8_0-0147,危险废物管理计划和管理台账制定技术导则(HJ1259--2022),HJ 1259-2022,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,hazardous_waste,hazardous_waste,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=hazardous_waste,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,1a5ea91e3bfb809a4b754f48d9b01ad61182917867f0a782f7b63a2431e5c5fc
PSL-V8_6-00709,PDB-V8_5-0145,PDS-V8_0-0147,危险废物管理计划和管理台账制定技术导则(HJ1259--2022),HJ 1259-2022,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCENARIO,SCN_HAZWASTE_STORAGE_TRANSFER,危险废物识别、暂存与转移,DOMAIN_MEDIA_SEED,LOW,domain=hazardous_waste; role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE; title=危险废物管理计划和管理台账制定技术导则(HJ1259--2022),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,1a5ea91e3bfb809a4b754f48d9b01ad61182917867f0a782f7b63a2431e5c5fc
PSL-V8_6-00710,PDB-V8_5-0145,PDS-V8_0-0147,危险废物管理计划和管理台账制定技术导则(HJ1259--2022),HJ 1259-2022,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCORE13,S07,固体废物贮存规范情况,ROLE_RULE,MEDIUM,source_role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE -> S07,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,1a5ea91e3bfb809a4b754f48d9b01ad61182917867f0a782f7b63a2431e5c5fc
PSL-V8_6-00711,PDB-V8_5-0146,PDS-V8_0-0148,危险废物经营许可证管理办法,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,hazardous_waste,hazardous_waste,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=hazardous_waste,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,23c6db6ba7732959b047d3cd8559843c2066ca779f28f9f8a2cf5e9d16ad2ec3
PSL-V8_6-00712,PDB-V8_5-0146,PDS-V8_0-0148,危险废物经营许可证管理办法,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCENARIO,SCN_HAZWASTE_STORAGE_TRANSFER,危险废物识别、暂存与转移,DOMAIN_MEDIA_SEED,LOW,domain=hazardous_waste; role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE; title=危险废物经营许可证管理办法,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,23c6db6ba7732959b047d3cd8559843c2066ca779f28f9f8a2cf5e9d16ad2ec3
PSL-V8_6-00713,PDB-V8_5-0146,PDS-V8_0-0148,危险废物经营许可证管理办法,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCORE13,S07,固体废物贮存规范情况,ROLE_RULE,MEDIUM,source_role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE -> S07,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,23c6db6ba7732959b047d3cd8559843c2066ca779f28f9f8a2cf5e9d16ad2ec3
PSL-V8_6-00714,PDB-V8_5-0147,PDS-V8_0-0149,危险废物识别标志设置技术规范(HJ 1276--2022),HJ 1276-2022,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,hazardous_waste,hazardous_waste,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=hazardous_waste,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,3e32c7e38f08dc2983ad5953b8fa9f994df375d016252bcacdfef55a4da681e8
PSL-V8_6-00715,PDB-V8_5-0147,PDS-V8_0-0149,危险废物识别标志设置技术规范(HJ 1276--2022),HJ 1276-2022,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCENARIO,SCN_HAZWASTE_STORAGE_TRANSFER,危险废物识别、暂存与转移,DOMAIN_MEDIA_SEED,LOW,domain=hazardous_waste; role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE; title=危险废物识别标志设置技术规范(HJ 1276--2022),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,3e32c7e38f08dc2983ad5953b8fa9f994df375d016252bcacdfef55a4da681e8
PSL-V8_6-00716,PDB-V8_5-0147,PDS-V8_0-0149,危险废物识别标志设置技术规范(HJ 1276--2022),HJ 1276-2022,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCORE13,S07,固体废物贮存规范情况,ROLE_RULE,MEDIUM,source_role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE -> S07,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,3e32c7e38f08dc2983ad5953b8fa9f994df375d016252bcacdfef55a4da681e8
PSL-V8_6-00717,PDB-V8_5-0148,PDS-V8_0-0151,危险废物贮存污染控制标准(GB 18597--2023代替GB 18597-2001),GB 18597-2023,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,hazardous_waste,hazardous_waste,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=hazardous_waste,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,2041d1df6a90683fdb5e984cac981b532d6e0a0cf70796a661b6e6d8cf25e433
PSL-V8_6-00718,PDB-V8_5-0148,PDS-V8_0-0151,危险废物贮存污染控制标准(GB 18597--2023代替GB 18597-2001),GB 18597-2023,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCENARIO,SCN_HAZWASTE_STORAGE_TRANSFER,危险废物识别、暂存与转移,DOMAIN_MEDIA_SEED,LOW,domain=hazardous_waste; role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE; title=危险废物贮存污染控制标准(GB 18597--2023代替GB 18597-2001),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,2041d1df6a90683fdb5e984cac981b532d6e0a0cf70796a661b6e6d8cf25e433
PSL-V8_6-00719,PDB-V8_5-0148,PDS-V8_0-0151,危险废物贮存污染控制标准(GB 18597--2023代替GB 18597-2001),GB 18597-2023,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCORE13,S07,固体废物贮存规范情况,ROLE_RULE,MEDIUM,source_role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE -> S07,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,2041d1df6a90683fdb5e984cac981b532d6e0a0cf70796a661b6e6d8cf25e433
PSL-V8_6-00720,PDB-V8_5-0149,PDS-V8_0-0152,危险废物转移管理办法,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,hazardous_waste,hazardous_waste,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=hazardous_waste,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,125c5e7c5419c6428f94cb40c3c0cfa92b0334ad4a17bcc77029caa368999d9b
PSL-V8_6-00721,PDB-V8_5-0149,PDS-V8_0-0152,危险废物转移管理办法,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCENARIO,SCN_HAZWASTE_STORAGE_TRANSFER,危险废物识别、暂存与转移,DOMAIN_MEDIA_SEED,LOW,domain=hazardous_waste; role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE; title=危险废物转移管理办法,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,125c5e7c5419c6428f94cb40c3c0cfa92b0334ad4a17bcc77029caa368999d9b
PSL-V8_6-00722,PDB-V8_5-0149,PDS-V8_0-0152,危险废物转移管理办法,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCORE13,S07,固体废物贮存规范情况,ROLE_RULE,MEDIUM,source_role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE -> S07,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,125c5e7c5419c6428f94cb40c3c0cfa92b0334ad4a17bcc77029caa368999d9b
PSL-V8_6-00723,PDB-V8_5-0150,PDS-V8_0-0153,危险废物鉴别技术规范,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,hazardous_waste,hazardous_waste,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=hazardous_waste,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,f00083de94e28dadebf5d9e1df595b73bd332fa0549f07ba7a268bfb72cf994f
PSL-V8_6-00724,PDB-V8_5-0150,PDS-V8_0-0153,危险废物鉴别技术规范,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCENARIO,SCN_HAZWASTE_STORAGE_TRANSFER,危险废物识别、暂存与转移,DOMAIN_MEDIA_SEED,LOW,domain=hazardous_waste; role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE; title=危险废物鉴别技术规范,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,f00083de94e28dadebf5d9e1df595b73bd332fa0549f07ba7a268bfb72cf994f
PSL-V8_6-00725,PDB-V8_5-0150,PDS-V8_0-0153,危险废物鉴别技术规范,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_GOVERNS_HAZWASTE,SCORE13,S07,固体废物贮存规范情况,ROLE_RULE,MEDIUM,source_role=HAZARDOUS_WASTE_MANAGEMENT_SOURCE -> S07,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,f00083de94e28dadebf5d9e1df595b73bd332fa0549f07ba7a268bfb72cf994f
PSL-V8_6-00726,PDB-V8_5-0151,PDS-V8_0-0154,危险废物鉴别标准 通则(GB5085.7-2019代替 GB 5085.7-2007),GB 5085.7-2019,hazardous_waste,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,hazardous_waste,hazardous_waste,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=hazardous_waste,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,a1bfc556f3eeb727160b8b59b6f98705f4727453ffa97cb8ae09152c2947f9b3
